0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.564102564102564014e-02 9.250324516596706292e-01 7.399399855021156214e-02 9.707401226138898456e-04 2.809667503947582038e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.128205128205128027e-02 8.539085284647415230e-01 1.422478463898582124e-01 3.821147805368712257e-03 2.247734003158065631e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307692735e-02 7.865270823850705195e-01 2.049385525716886647e-01 8.458504020634199580e-03 7.586102260658474680e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.025641025641025605e-01 7.227869653905156788e-01 2.622431261484515774e-01 1.479008974078007202e-02 1.798187202526452505e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.282051282051281937e-01 6.625870294509348390e-01 3.143385761728956784e-01 2.272318593817607146e-02 3.512084379934477603e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.538461538461538547e-01 6.058261265361857273e-01 3.614019116977696955e-01 3.216507358519193199e-02 6.068881808526779744e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.794871794871794879e-01 5.524031086161262927e-01 4.036101417758222731e-01 4.302303365419735820e-02 9.637159538540209132e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.051282051282051211e-01 5.022168276606145954e-01 4.411402754598020559e-01 5.520434711756209978e-02 1.438549762021162004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.307692307692307543e-01 4.551661356395083624e-01 4.741693218024579104e-01 6.861629494765589254e-02 2.048247610377787378e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.564102564102563875e-01 4.111498845226656540e-01 5.028742898565383701e-01 8.316615811684843762e-02 2.809667503947582082e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.820512820512820484e-01 3.700669262799440862e-01 5.274321886747922461e-01 9.876121759750951246e-02 3.739667447754232901e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.076923076923077094e-01 3.318161128812017191e-01 5.480200273099681274e-01 1.153087543620088251e-01 4.855105446821423795e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.333333333333333148e-01 2.962962962962962798e-01 5.648148148148147696e-01 1.327160493827160281e-01 6.172839506172839164e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.589743589743589758e-01 2.634063284950859396e-01 5.779935602420809282e-01 1.508903836320009961e-01 7.709727630832167306e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153845812e-01 2.330450614474284254e-01 5.877332726445152478e-01 1.697390380822333122e-01 9.482627825823089149e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.102564102564102422e-01 2.051113471231814644e-01 5.942109610748663728e-01 1.891692937057828372e-01 1.150839809616929603e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.358974358974359031e-01 1.795040374922031168e-01 5.976036345858830590e-01 2.090884314750192652e-01 1.380389644689447234e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.615384615384615086e-01 1.561219845243513316e-01 5.980883022303139507e-01 2.294037323623122349e-01 1.638598088302229902e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.871794871794871695e-01 1.348640401894839469e-01 5.958419730609079146e-01 2.500224773400315237e-01 1.927150940957646566e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.128205128205127750e-01 1.156290564574589119e-01 5.910416561304134841e-01 2.708519473805469646e-01 2.247734003158065666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.384615384615384359e-01 9.831588529813395372e-02 5.838643604915795260e-01 2.917994234562281686e-01 2.602033075405855642e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.641025641025640969e-01 8.282337868136702141e-02 5.744870951971543516e-01 3.127721865394449408e-01 2.991733958203386320e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.897435897435897578e-01 6.905038857701573107e-02 5.630868692998869385e-01 3.336775176025669754e-01 3.418522452053024407e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.153846153846154188e-01 5.689576695493858693e-02 5.498406918525261533e-01 3.544226976179639665e-01 3.884084357457139036e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.410256410256409687e-01 4.625836578499298302e-02 5.349255719078205296e-01 3.749150075580055530e-01 4.390105474918096912e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.666666666666666297e-01 3.703703703703709049e-02 5.185185185185183787e-01 3.950617283950617065e-01 4.938271604938271331e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.923076923076922906e-01 2.913063268092841440e-02 5.007965407373692335e-01 4.147701411015020656e-01 5.530268548020026570e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.179487179487179516e-01 2.243800468652534796e-02 4.819366476171208502e-01 4.339475266496962691e-01 6.167782104665733844e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.435897435897436125e-01 1.685800502368550724e-02 4.621158482105224841e-01 4.525011660120141777e-01 6.852498075377760900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307691624e-01 1.228948566226673034e-02 4.415111515703231682e-01 4.703383401608253189e-01 7.586102260658471319e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.948717948717948234e-01 8.631298572126966384e-03 4.202995667492710474e-01 4.873663300684996647e-01 8.370280461010241868e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.205128205128204844e-01 5.782295723124275533e-03 3.986581028001147664e-01 5.034924167074068535e-01 9.206718476935436823e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.461538461538461453e-01 3.641329085116051800e-03 3.767637687756029696e-01 5.186238810499166352e-01 1.009710210893642879e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.717948717948718063e-01 2.107250627960688405e-03 3.547935737284848012e-01 5.326680040683986483e-01 1.104311715751557788e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.974358974358973562e-01 1.078912321515912431e-03 3.329245267115087947e-01 5.455320667352225872e-01 1.204644942317525808e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.230769230769230171e-01 4.551661356395619862e-04 3.113336367774234836e-01 5.571233500227583679e-01 1.310878470641783922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.487179487179486781e-01 1.348640401893641538e-04 2.901979129789782341e-01 5.673491349033755737e-01 1.423180880774569113e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.743589743589743390e-01 1.685800502360113029e-05 2.696943643689205805e-01 5.761167023494438988e-01 1.541720752766117253e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 5.833333333333333703e-01 1.666666666666666574e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 5.833333333333332593e-01 1.666666666666666574e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.025641025641025550e+00 0.000000000000000000e+00 2.312581129149176573e-01 5.889315958349488067e-01 1.798074815826294914e-01 2.809667503947582038e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.051282051282051322e+00 0.000000000000000000e+00 2.134771321161853808e-01 5.929452058643379653e-01 1.935551846794450193e-01 2.247734003158065631e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.076923076923076872e+00 0.000000000000000000e+00 1.966317705962676299e-01 5.954331664390835055e-01 2.078592019420421599e-01 7.586102260658474680e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.102564102564102644e+00 0.000000000000000000e+00 1.806967413476289197e-01 5.964544805767684199e-01 2.226689593553498880e-01 1.798187202526452505e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.128205128205128194e+00 0.000000000000000000e+00 1.656467573627337098e-01 5.960681512949757010e-01 2.379338829042970949e-01 3.512084379934477603e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.153846153846153744e+00 0.000000000000000000e+00 1.514565316340464318e-01 5.943331816112880084e-01 2.536033985738127550e-01 6.068881808526779744e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.179487179487179516e+00 0.000000000000000000e+00 1.381007771540315732e-01 5.913085745432884455e-01 2.696269323488258429e-01 9.637159538540209132e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.205128205128205066e+00 0.000000000000000000e+00 1.255542069151536488e-01 5.870533331085598938e-01 2.859539102142652500e-01 1.438549762021162004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230769230769230838e+00 0.000000000000000000e+00 1.137915339098770906e-01 5.816264603246851239e-01 3.025337581550598953e-01 2.048247610377787378e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.256410256410256387e+00 0.000000000000000000e+00 1.027874711306664135e-01 5.750869592092471283e-01 3.193159021561388089e-01 2.809667503947582082e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.282051282051281937e+00 0.000000000000000000e+00 9.251673156998602154e-02 5.674938327798287885e-01 3.362497682024309098e-01 3.739667447754232901e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.307692307692307709e+00 0.000000000000000000e+00 8.295402822030042977e-02 5.589060840540129860e-01 3.532847822788651171e-01 4.855105446821423795e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.333333333333333259e+00 0.000000000000000000e+00 7.407407407407406996e-02 5.493827160493826023e-01 3.703703703703703498e-01 6.172839506172839164e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.358974358974359031e+00 0.000000000000000000e+00 6.585158212377148490e-02 5.389827317835206300e-01 3.874559584618756380e-01 7.709727630832167306e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.384615384615384581e+00 0.000000000000000000e+00 5.826126536185710636e-02 5.277651342740099505e-01 4.044909725383097898e-01 9.482627825823089149e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.410256410256410131e+00 0.000000000000000000e+00 5.127783678079536611e-02 5.157889265384333344e-01 4.214248385846018907e-01 1.150839809616929603e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.435897435897435903e+00 0.000000000000000000e+00 4.487600937305077919e-02 5.031131115943738852e-01 4.382069825856808043e-01 1.380389644689447234e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.461538461538461453e+00 0.000000000000000000e+00 3.903049613108783289e-02 4.897966924594142624e-01 4.547868305264755051e-01 1.638598088302229902e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.487179487179487225e+00 0.000000000000000000e+00 3.371601004737098672e-02 4.758986721511375695e-01 4.711138083919148567e-01 1.927150940957646566e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.512820512820512775e+00 0.000000000000000000e+00 2.890726411436472798e-02 4.614780536871265770e-01 4.871373421669279447e-01 2.247734003158065666e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
